Date,BTC,SPX,GOLD
2019-12-10,7278.119629,3132.52002,1462.6
2019-12-11,7217.427246,3141.629883,1475.0
2019-12-12,7243.134277,3168.570068,1472.3
2019-12-13,7269.68457,3168.800049,1475.6
2019-12-16,6932.480469,3191.449951,1480.5
2019-12-17,6640.515137,3192.52002,1480.6
2019-12-18,7276.802734,3191.139893,1478.7
2019-12-19,7202.844238,3205.370117,1478.2
2019-12-20,7218.816406,3221.219971,1474.7
2019-12-23,7355.628418,3224.01001,1488.7
2019-12-24,7322.532227,3223.379883,1499.1
2019-12-26,7238.966797,3239.909912,1514.4
2019-12-27,7290.088379,3240.02002,1518.1
2019-12-30,7292.995117,3221.290039,1518.6
2019-12-31,7193.599121,3230.780029,1519.5
2020-01-02,6985.470215,3257.850098,1528.1
2020-01-03,7344.884277,3234.850098,1549.2
2020-01-06,7769.219238,3246.280029,1568.8
2020-01-07,8163.692383,3237.179932,1574.3
2020-01-08,8079.862793,3253.050049,1560.2
2020-01-09,7879.071289,3274.699951,1554.3
2020-01-10,8166.554199,3265.350098,1557.5
2020-01-13,8144.194336,3288.129883,1550.6
2020-01-14,8827.764648,3283.149902,1544.6
2020-01-15,8807.010742,3289.290039,1554.0
2020-01-16,8723.786133,3316.810059,1550.5
2020-01-17,8929.038086,3329.620117,1558.8
2020-01-21,8745.894531,3320.790039,1556.4
2020-01-22,8680.875977,3321.75,1556.7
2020-01-23,8406.515625,3325.540039,1571.6
2020-01-24,8445.43457,3295.469971,1571.1
2020-01-27,8909.819336,3243.629883,1583.7
2020-01-28,9358.589844,3276.23999,1575.8
2020-01-29,9316.629883,3273.399902,1576.0
2020-01-30,9508.993164,3283.659912,1589.2
2020-01-31,9350.529297,3225.52002,1582.9
2020-02-03,9293.521484,3248.919922,1582.4
2020-02-04,9180.962891,3297.590088,1555.5
2020-02-05,9613.423828,3334.689941,1562.8
2020-02-06,9729.801758,3345.780029,1570.0
2020-02-07,9795.943359,3327.709961,1568.6
2020-02-10,9856.611328,3352.090088,1579.5
2020-02-11,10208.236328,3357.75,1565.6
2020-02-12,10326.054688,3379.449951,1571.6
2020-02-13,10214.379883,3373.939941,1578.8
2020-02-14,10312.116211,3380.159912,1582.7
2020-02-18,10141.996094,3370.290039,1600.0
2020-02-19,9633.386719,3386.149902,1611.8
2020-02-20,9608.475586,3373.22998,1620.5
2020-02-21,9686.441406,3337.75,1644.6
2020-02-24,9650.174805,3225.889893,1676.6
2020-02-25,9341.705078,3128.209961,1650.0
2020-02-26,8820.522461,3116.389893,1643.1
2020-02-27,8784.494141,2978.76001,1642.5
2020-02-28,8672.455078,2954.219971,1564.1
2020-03-02,8869.669922,3090.22998,1592.3
2020-03-03,8787.786133,3003.370117,1642.1
2020-03-04,8755.246094,3130.120117,1643.0
2020-03-05,9078.762695,3023.939941,1666.4
2020-03-06,9122.545898,2972.370117,1672.4
2020-03-09,7923.644531,2746.560059,1675.7
2020-03-10,7909.729492,2882.22998,1659.1
2020-03-11,7911.430176,2741.379883,1642.3
2020-03-12,4970.788086,2480.639893,1590.3
2020-03-13,5563.707031,2711.02002,1516.7
2020-03-16,5014.47998,2386.129883,1486.5
2020-03-17,5225.629395,2529.189941,1524.9
2020-03-18,5238.438477,2398.100098,1477.9
2020-03-19,6191.192871,2409.389893,1479.3
2020-03-20,6198.77832,2304.919922,1484.0
2020-03-23,6416.314941,2237.399902,1572.7
2020-03-24,6734.803711,2447.330078,1660.2
2020-03-25,6681.062988,2475.560059,1634.3
2020-03-26,6716.44043,2630.070068,1660.3
2020-03-27,6469.79834,2541.469971,1623.9
2020-03-30,6429.841797,2626.649902,1643.2
2020-03-31,6438.644531,2584.590088,1583.4
2020-04-01,6606.776367,2470.5,1591.4
2020-04-02,6793.624512,2526.899902,1637.7
2020-04-03,6733.387207,2488.649902,1633.7
2020-04-06,7271.78125,2663.679932,1677.0
2020-04-07,7176.414551,2659.409912,1683.7
2020-04-08,7334.098633,2749.97998,1684.3
2020-04-09,7302.089355,2789.820068,1736.2
2020-04-13,6845.037598,2761.629883,1744.8
2020-04-14,6842.427734,2846.060059,1768.9
2020-04-15,6642.109863,2783.360107,1740.2
2020-04-16,7116.804199,2799.550049,1731.7
2020-04-17,7096.18457,2874.560059,1689.2
2020-04-20,6881.958496,2823.159912,1711.2
2020-04-21,6880.323242,2736.560059,1687.8
2020-04-22,7117.20752,2799.310059,1738.3
2020-04-23,7429.724609,2797.800049,1745.4
2020-04-24,7550.900879,2836.73999,1723.5
2020-04-27,7795.601074,2878.47998,1723.8
2020-04-28,7807.058594,2863.389893,1722.2
2020-04-29,8801.038086,2939.51001,1703.4
2020-04-30,8658.553711,2912.429932,1694.2
2020-05-01,8864.766602,2830.709961,1694.5
2020-05-04,8912.654297,2842.73999,1713.3
2020-05-05,9003.070313,2868.439941,1710.6
2020-05-06,9268.761719,2848.419922,1688.5
2020-05-07,9951.518555,2881.189941,1725.8
2020-05-08,9842.666016,2929.800049,1709.9
2020-05-11,8601.795898,2930.189941,1698.0
2020-05-12,8804.477539,2870.120117,1706.8
2020-05-13,9269.987305,2820.0,1716.4
2020-05-14,9733.72168,2852.5,1740.9
2020-05-15,9328.197266,2863.699951,1753.4
2020-05-18,9726.575195,2953.909912,1734.4
2020-05-19,9729.038086,2922.939941,1745.6
2020-05-20,9522.981445,2971.610107,1750.6
2020-05-21,9081.761719,2948.51001,1721.9
2020-05-22,9182.577148,2955.449951,1734.6
2020-05-26,8835.052734,2991.77002,1728.2
2020-05-27,9181.017578,3036.129883,1726.8
2020-05-28,9525.750977,3029.72998,1728.3
2020-05-29,9439.124023,3044.310059,1736.9
2020-06-01,10167.268555,3055.72998,1750.3
2020-06-02,9529.803711,3080.820068,1734.0
2020-06-03,9656.717773,3122.870117,1704.8
2020-06-04,9800.636719,3112.350098,1727.4
2020-06-05,9665.533203,3193.929932,1683.0
2020-06-08,9771.489258,3232.389893,1705.1
2020-06-09,9795.700195,3207.179932,1721.9
2020-06-10,9870.094727,3190.139893,1720.7
2020-06-11,9321.78125,3002.100098,1739.8
2020-06-12,9480.84375,3041.310059,1737.3
2020-06-15,9450.702148,3066.590088,1727.2
2020-06-16,9538.024414,3124.73999,1736.5
2020-06-17,9480.254883,3113.48999,1735.6
2020-06-18,9411.84082,3115.340088,1731.1
2020-06-19,9288.018555,3097.73999,1753.0
2020-06-22,9648.717773,3117.860107,1766.4
2020-06-23,9629.658203,3131.290039,1782.0
2020-06-24,9313.610352,3050.330078,1775.1
2020-06-25,9264.813477,3083.76001,1770.6
2020-06-26,9162.917969,3009.050049,1780.3
2020-06-29,9190.854492,3053.23999,1781.2
2020-06-30,9137.993164,3100.290039,1800.5
2020-07-01,9228.325195,3115.860107,1779.9
2020-07-02,9123.410156,3130.01001,1790.0
2020-07-06,9375.474609,3179.719971,1793.5
2020-07-07,9252.277344,3145.320068,1809.9
2020-07-08,9428.333008,3169.939941,1820.6
2020-07-09,9277.967773,3152.050049,1803.8
2020-07-10,9278.807617,3185.040039,1801.9
2020-07-13,9243.614258,3155.219971,1814.1
2020-07-14,9243.213867,3197.52002,1813.4
2020-07-15,9192.836914,3226.560059,1813.8
2020-07-16,9132.227539,3215.570068,1800.3
2020-07-17,9151.392578,3224.72998,1810.0
2020-07-20,9164.231445,3251.840088,1817.4
2020-07-21,9374.887695,3257.300049,1843.9
2020-07-22,9525.363281,3276.02002,1865.1
2020-07-23,9581.072266,3235.659912,1890.0
2020-07-24,9536.892578,3215.629883,1897.5
2020-07-27,10990.873047,3239.409912,1955.4
2020-07-28,10912.823242,3218.439941,1963.9
2020-07-29,11100.467773,3258.439941,1976.7
2020-07-30,11111.213867,3246.219971,1966.8
2020-07-31,11323.466797,3271.120117,1985.9
2020-08-03,11246.348633,3294.610107,1986.3
2020-08-04,11205.892578,3306.51001,2021.0
2020-08-05,11747.022461,3327.77002,2049.3
2020-08-06,11779.773438,3349.159912,2069.4
2020-08-07,11601.472656,3351.280029,2028.0
2020-08-10,11878.111328,3360.469971,2039.7
2020-08-11,11410.525391,3333.689941,1946.3
2020-08-12,11584.93457,3380.350098,1949.0
2020-08-13,11784.137695,3373.429932,1970.4
2020-08-14,11768.871094,3372.850098,1949.8
2020-08-17,12254.402344,3381.98999,1998.7
2020-08-18,11991.233398,3389.780029,2013.1
2020-08-19,11758.283203,3374.850098,1970.3
2020-08-20,11878.37207,3385.51001,1946.5
2020-08-21,11592.489258,3397.159912,1947.0
2020-08-24,11774.595703,3431.280029,1939.2
2020-08-25,11366.134766,3443.620117,1923.1
2020-08-26,11488.363281,3478.72998,1952.5
2020-08-27,11323.397461,3484.550049,1932.6
2020-08-28,11542.5,3508.01001,1974.9
2020-08-31,11680.820313,3500.310059,1978.6
2020-09-01,11970.478516,3526.649902,1978.9
2020-09-02,11414.03418,3580.840088,1944.7
2020-09-03,10245.296875,3455.060059,1937.8
2020-09-04,10511.813477,3426.959961,1934.3
2020-09-08,10131.516602,3331.840088,1943.2
2020-09-09,10242.347656,3398.959961,1954.9
2020-09-10,10363.138672,3339.189941,1964.3
2020-09-11,10400.915039,3340.969971,1947.9
2020-09-14,10680.837891,3383.540039,1963.7
2020-09-15,10796.951172,3401.199951,1966.2
2020-09-16,10974.905273,3385.48999,1970.5
2020-09-17,10948.990234,3357.01001,1949.9
2020-09-18,10944.585938,3319.469971,1962.1
2020-09-21,10462.259766,3281.060059,1910.6
2020-09-22,10538.459961,3315.570068,1907.6
2020-09-23,10246.186523,3236.919922,1868.4
2020-09-24,10760.066406,3246.590088,1876.9
2020-09-25,10692.716797,3298.459961,1866.3
2020-09-28,10709.652344,3351.600098,1882.3
2020-09-29,10844.640625,3335.469971,1903.2
2020-09-30,10784.491211,3363.0,1895.5
2020-10-01,10619.452148,3380.800049,1916.3
2020-10-02,10575.974609,3348.419922,1907.6
2020-10-05,10793.339844,3408.600098,1920.1
2020-10-06,10604.40625,3360.969971,1908.8
2020-10-07,10668.96875,3419.439941,1890.8
2020-10-08,10915.685547,3446.830078,1895.1
2020-10-09,11064.458008,3477.139893,1926.2
2020-10-12,11555.363281,3534.219971,1928.9
2020-10-13,11425.899414,3511.929932,1894.6
2020-10-14,11429.506836,3488.669922,1907.3
2020-10-15,11495.349609,3483.340088,1908.9
2020-10-16,11322.123047,3483.810059,1906.4
2020-10-19,11742.037109,3426.919922,1911.7
2020-10-20,11916.334961,3443.120117,1915.4
2020-10-21,12823.689453,3435.560059,1929.5
2020-10-22,12965.891602,3453.48999,1904.6
2020-10-23,12931.539063,3465.389893,1905.2
2020-10-26,13075.248047,3400.969971,1905.7
2020-10-27,13654.21875,3390.679932,1911.9
2020-10-28,13271.285156,3271.030029,1879.2
2020-10-29,13437.882813,3310.110107,1868.0
2020-10-30,13546.522461,3269.959961,1879.9
2020-11-02,13550.489258,3310.23999,1892.5
2020-11-03,13950.300781,3369.159912,1910.4
2020-11-04,14133.707031,3443.439941,1896.2
2020-11-05,15579.848633,3510.449951,1946.8
2020-11-06,15565.880859,3509.439941,1951.7
2020-11-09,15332.31543,3550.5,1854.4
2020-11-10,15290.902344,3545.530029,1876.4
2020-11-11,15701.339844,3572.659912,1861.6
2020-11-12,16276.34375,3537.01001,1873.3
2020-11-13,16317.808594,3585.149902,1886.2
2020-11-16,16716.111328,3626.909912,1887.8
2020-11-17,17645.40625,3609.530029,1885.1
2020-11-18,17804.005859,3567.790039,1873.9
2020-11-19,17817.089844,3581.870117,1861.5
2020-11-20,18621.314453,3557.540039,1872.4
2020-11-23,18364.121094,3577.590088,1844.1
2020-11-24,19107.464844,3635.409912,1810.9
2020-11-25,18732.121094,3629.649902,1811.2
2020-11-27,17108.402344,3638.350098,1788.1
2020-11-30,19625.835938,3621.629883,1780.9
2020-12-01,18802.998047,3662.449951,1818.9
2020-12-02,19201.091797,3669.01001,1830.2
2020-12-03,19445.398438,3666.719971,1841.1
2020-12-04,18699.765625,3699.120117,1840.0
2020-12-07,19191.630859,3691.959961,1866.0
2020-12-08,18321.144531,3702.25,1874.9
2020-12-09,18553.916016,3672.820068,1838.5
2020-12-10,18264.992188,3668.100098,1837.4
2020-12-11,18058.904297,3663.459961,1843.6
2020-12-14,19246.644531,3647.48999,1832.1
2020-12-15,19417.076172,3694.620117,1855.3
2020-12-16,21310.597656,3701.169922,1859.1
2020-12-17,22805.162109,3722.47998,1890.4
2020-12-18,23137.960938,3709.409912,1888.9
2020-12-21,22803.082031,3694.919922,1882.8
2020-12-22,23783.029297,3687.26001,1870.3
2020-12-23,23241.345703,3690.01001,1878.1
2020-12-24,23735.949219,3703.060059,1883.2
2020-12-28,27084.808594,3735.360107,1880.4
2020-12-29,27362.4375,3727.040039,1882.9
2020-12-30,28840.953125,3732.040039,1893.4
2020-12-31,29001.720703,3756.070068,1895.1
2021-01-04,31971.914063,3700.649902,1946.6
2021-01-05,33992.429688,3726.860107,1954.4
2021-01-06,36824.363281,3748.139893,1908.6
2021-01-07,39371.042969,3803.790039,1913.6
2021-01-08,40797.609375,3824.679932,1835.4
2021-01-11,35566.65625,3799.610107,1850.8
2021-01-12,33922.960938,3801.189941,1844.2
2021-01-13,37316.359375,3809.840088,1854.9
2021-01-14,39187.328125,3795.540039,1851.4
2021-01-15,36825.367188,3768.25,1829.9
2021-01-19,36069.804688,3798.909912,1840.2
2021-01-20,35547.75,3851.850098,1870.2
2021-01-21,30825.699219,3853.070068,1869.3
2021-01-22,33005.761719,3841.469971,1859.9
2021-01-25,32366.392578,3855.360107,1859.0
2021-01-26,32569.849609,3849.620117,1854.8
2021-01-27,30432.546875,3750.77002,1848.9
2021-01-28,33466.097656,3787.379883,1841.2
2021-01-29,34316.386719,3714.23999,1850.3
2021-02-01,33537.175781,3773.860107,1863.9
2021-02-02,35510.289063,3826.310059,1833.4
2021-02-03,37472.089844,3830.169922,1835.1
2021-02-04,36926.066406,3871.73999,1791.2
2021-02-05,38144.308594,3886.830078,1813.0
2021-02-08,46196.464844,3915.590088,1834.2
2021-02-09,46481.105469,3911.22998,1837.5
2021-02-10,44918.183594,3909.879883,1842.7
2021-02-11,47909.332031,3916.379883,1826.8
2021-02-12,47504.851563,3934.830078,1823.2
2021-02-16,49199.871094,3932.590088,1799.0
2021-02-17,52149.007813,3931.330078,1772.8
2021-02-18,51679.796875,3913.969971,1775.0
2021-02-19,55888.132813,3906.709961,1777.4
2021-02-22,54207.320313,3876.5,1808.4
2021-02-23,48824.425781,3881.370117,1805.9
2021-02-24,49705.332031,3925.429932,1797.9
2021-02-25,47093.851563,3829.340088,1775.4
2021-02-26,46339.761719,3811.149902,1728.8
2021-03-01,49631.242188,3901.820068,1723.0
2021-03-02,48378.988281,3870.290039,1733.6
2021-03-03,50538.242188,3819.719971,1715.8
2021-03-04,48561.167969,3768.469971,1700.7
2021-03-05,48927.304688,3841.939941,1698.5
2021-03-08,52246.523438,3821.350098,1678.0
2021-03-09,54824.117188,3875.439941,1716.9
2021-03-10,56008.550781,3898.810059,1721.8
2021-03-11,57805.121094,3939.340088,1722.6
2021-03-12,57332.089844,3943.340088,1719.8
2021-03-15,55907.199219,3968.939941,1729.2
2021-03-16,56804.902344,3962.709961,1730.9
2021-03-17,58870.894531,3974.120117,1727.1
2021-03-18,57858.921875,3915.459961,1734.6
2021-03-19,58346.652344,3913.100098,1743.9
2021-03-22,54529.144531,3940.590088,1740.4
2021-03-23,54738.945313,3910.52002,1727.5
2021-03-24,52774.265625,3889.139893,1735.5
2021-03-25,51704.160156,3909.52002,1727.3
2021-03-26,55137.3125,3974.540039,1734.7
2021-03-29,57750.199219,3971.090088,1714.6
2021-03-30,58917.691406,3958.550049,1686.0
2021-03-31,58918.832031,3972.889893,1715.6
2021-04-01,59095.808594,4019.870117,1728.4
2021-04-05,59057.878906,4077.909912,1728.8
2021-04-06,58192.359375,4073.939941,1743.0
2021-04-07,56048.9375,4079.949951,1741.6
2021-04-08,58323.953125,4097.169922,1758.2
2021-04-09,58245.003906,4128.799805,1744.8
2021-04-12,59893.453125,4127.990234,1732.7
2021-04-13,63503.457031,4141.589844,1747.6
2021-04-14,63109.695313,4124.660156,1736.3
2021-04-15,63314.011719,4170.419922,1766.8
2021-04-16,61572.789063,4185.470215,1780.2
2021-04-19,55724.265625,4163.259766,1770.6
2021-04-20,56473.03125,4134.939941,1778.4
2021-04-21,53906.089844,4173.419922,1793.1
2021-04-22,51762.273438,4134.97998,1782.0
2021-04-23,51093.652344,4180.169922,1777.8
2021-04-26,54021.753906,4187.620117,1780.1
2021-04-27,55033.117188,4186.720215,1778.8
2021-04-28,54824.703125,4183.180176,1773.9
2021-04-29,53555.109375,4211.470215,1768.3
2021-04-30,57750.175781,4181.169922,1767.7
2021-05-03,57200.292969,4192.660156,1791.8
2021-05-04,53333.539063,4164.660156,1776.0
2021-05-05,57424.007813,4167.589844,1784.3
2021-05-06,56396.515625,4201.620117,1815.7
2021-05-07,57356.402344,4232.600098,1831.3
2021-05-10,55859.796875,4188.430176,1837.6
2021-05-11,56704.574219,4152.100098,1836.1
2021-05-12,49150.535156,4063.040039,1822.8
2021-05-13,49716.191406,4112.5,1824.0
2021-05-14,49880.535156,4173.850098,1838.1
2021-05-17,43537.511719,4163.290039,1867.6
2021-05-18,42909.402344,4127.830078,1868.0
2021-05-19,37002.441406,4115.680176,1881.5
2021-05-20,40782.738281,4159.120117,1883.9
2021-05-21,37304.691406,4155.859863,1878.9
2021-05-24,38705.980469,4197.049805,1886.7
2021-05-25,38402.222656,4188.129883,1900.5
2021-05-26,39294.199219,4195.990234,1903.8
2021-05-27,38436.96875,4200.879883,1898.5
2021-05-28,35697.605469,4204.109863,1905.3
2021-06-01,36684.925781,4202.040039,1905.0
2021-06-02,37575.179688,4208.120117,1909.9
2021-06-03,39208.765625,4192.850098,1873.3
2021-06-04,36894.40625,4229.890137,1892.0
2021-06-07,33560.707031,4226.52002,1898.8
2021-06-08,33472.632813,4227.259766,1894.4
2021-06-09,37345.121094,4219.549805,1895.5
2021-06-10,36702.597656,4239.180176,1896.4
2021-06-11,37334.398438,4247.439941,1879.6
2021-06-14,40218.476563,4255.149902,1865.9
2021-06-15,40406.269531,4246.589844,1856.4
2021-06-16,38347.0625,4223.700195,1861.4
2021-06-17,38053.503906,4221.859863,1774.8
2021-06-18,35787.246094,4166.450195,1769.0
2021-06-21,31676.693359,4224.790039,1782.9
2021-06-22,32505.660156,4246.439941,1777.4
2021-06-23,33723.027344,4241.839844,1783.4
2021-06-24,34662.4375,4266.490234,1776.7
2021-06-25,31637.779297,4280.700195,1777.8
2021-06-28,34434.335938,4290.609863,1780.7
2021-06-29,35867.777344,4291.799805,1763.6
2021-06-30,35040.835938,4297.5,1771.6
2021-07-01,33572.117188,4319.939941,1776.8
2021-07-02,33897.046875,4352.339844,1783.3
2021-07-06,34235.195313,4343.540039,1794.2
2021-07-07,33855.328125,4358.129883,1802.1
2021-07-08,32877.371094,4320.819824,1800.2
2021-07-09,33798.011719,4369.549805,1810.6
2021-07-12,33155.847656,4384.629883,1805.9
2021-07-13,32702.025391,4369.209961,1809.9
2021-07-14,32822.347656,4374.299805,1825.0
2021-07-15,31780.730469,4360.029785,1829.0
2021-07-16,31421.539063,4327.160156,1815.0
2021-07-19,30817.832031,4258.490234,1809.2
2021-07-20,29807.347656,4323.060059,1811.4
2021-07-21,32110.693359,4358.689941,1807.4
2021-07-22,32313.105469,4367.47998,1809.2
2021-07-23,33581.550781,4411.790039,1805.9
2021-07-26,37337.535156,4422.299805,1803.4
2021-07-27,39406.941406,4401.459961,1804.0
2021-07-28,39995.90625,4400.640137,1804.6
2021-07-29,40008.421875,4419.149902,1835.8
2021-07-30,42235.546875,4395.259766,1817.2
2021-08-02,39201.945313,4387.160156,1822.2
2021-08-03,38152.980469,4423.149902,1814.1
2021-08-04,39747.503906,4402.660156,1814.5
2021-08-05,40869.554688,4429.100098,1808.9
2021-08-06,42816.5,4436.52002,1763.1
2021-08-09,46365.402344,4432.350098,1726.5
2021-08-10,45585.03125,4436.75,1731.7
2021-08-11,45593.636719,4442.410156,1753.3
2021-08-12,44428.289063,4460.830078,1751.8
2021-08-13,47793.320313,4468.0,1778.2
2021-08-16,46004.484375,4479.709961,1789.8
2021-08-17,44695.359375,4448.080078,1787.8
2021-08-18,44801.1875,4400.27002,1784.4
2021-08-19,46717.578125,4405.799805,1783.1
2021-08-20,49339.175781,4441.669922,1784.0
2021-08-23,49546.148438,4479.529785,1806.3
2021-08-24,47706.117188,4486.22998,1808.5
2021-08-25,48960.789063,4496.189941,1791.0
2021-08-26,46942.21875,4470.0,1795.2
2021-08-27,49058.667969,4509.370117,1819.5
2021-08-30,47054.984375,4528.790039,1812.2
2021-08-31,47166.6875,4522.680176,1818.1
2021-09-01,48847.027344,4524.089844,1816.0
2021-09-02,49327.722656,4536.950195,1811.5
2021-09-03,50025.375,4535.430176,1833.7
2021-09-07,46811.128906,4520.029785,1798.5
2021-09-08,46091.390625,4514.069824,1793.5
2021-09-09,46391.421875,4493.279785,1800.0
2021-09-10,44883.910156,4458.580078,1792.1
2021-09-13,44963.074219,4468.72998,1794.4
2021-09-14,47092.492188,4443.049805,1807.1
2021-09-15,48176.347656,4480.700195,1794.8
2021-09-16,47783.359375,4473.75,1756.7
2021-09-17,47267.519531,4432.990234,1751.4
2021-09-20,42843.800781,4357.72998,1763.8
2021-09-21,40693.675781,4354.189941,1778.2
2021-09-22,43574.507813,4395.640137,1778.8
2021-09-23,44895.097656,4448.97998,1749.8
2021-09-24,42839.75,4455.47998,1751.7
2021-09-27,42235.730469,4443.109863,1752.0
2021-09-28,41034.542969,4352.629883,1737.5
2021-09-29,41564.363281,4359.459961,1722.9
2021-09-30,43790.894531,4307.540039,1757.0
2021-10-01,48116.941406,4357.040039,1758.4
2021-10-04,49112.902344,4300.459961,1767.6
2021-10-05,51514.8125,4345.720215,1760.9
2021-10-06,55361.449219,4363.549805,1761.8
2021-10-07,53805.984375,4399.759766,1759.2
2021-10-08,53967.847656,4391.339844,1757.4
2021-10-11,57484.789063,4361.189941,1755.7
2021-10-12,56041.058594,4350.649902,1759.3
2021-10-13,57401.097656,4363.799805,1794.7
2021-10-14,57321.523438,4438.259766,1797.9
2021-10-15,61593.949219,4471.370117,1768.3
2021-10-18,62026.078125,4486.459961,1765.7
2021-10-19,64261.992188,4519.629883,1770.5
2021-10-20,65992.835938,4536.189941,1784.9
2021-10-21,62210.171875,4549.779785,1781.9
2021-10-22,60692.265625,4544.899902,1796.3
2021-10-25,63039.824219,4566.47998,1806.8
2021-10-26,60363.792969,4574.790039,1793.4
2021-10-27,58482.386719,4551.680176,1798.8
2021-10-28,60622.136719,4596.419922,1802.6
2021-10-29,62227.964844,4605.379883,1783.9
2021-11-01,61004.40625,4613.669922,1795.8
2021-11-02,63226.402344,4630.649902,1789.4
2021-11-03,62970.046875,4660.569824,1763.9
2021-11-04,61452.230469,4680.060059,1793.5
2021-11-05,61125.675781,4697.529785,1816.8
2021-11-08,67566.828125,4701.700195,1828.0
2021-11-09,66971.828125,4685.25,1830.8
2021-11-10,64995.230469,4646.709961,1848.3
2021-11-11,64949.960938,4649.27002,1863.9
2021-11-12,64155.941406,4682.850098,1868.5
2021-11-15,63557.871094,4682.799805,1866.6
2021-11-16,60161.246094,4700.899902,1854.1
2021-11-17,60368.011719,4688.669922,1872.8
2021-11-18,56942.136719,4704.540039,1864.0
2021-11-19,58119.578125,4697.959961,1854.3
2021-11-22,56289.289063,4682.939941,1809.1
2021-11-23,57569.074219,4690.700195,1786.3
2021-11-24,56280.425781,4701.459961,1786.9
2021-11-26,53569.765625,4594.620117,1788.1
2021-11-29,57806.566406,4655.27002,1785.2
2021-11-30,57005.425781,4567.0,1776.5
2021-12-01,57229.828125,4513.040039,1784.3
2021-12-02,56477.816406,4577.100098,1762.7
2021-12-03,53598.246094,4538.430176,1783.9
2021-12-06,50582.625,4591.669922,1779.5
2021-12-07,50700.085938,4686.75,1784.7
2021-12-08,50504.796875,4701.209961,1785.5
2021-12-09,47672.121094,4667.450195,1776.7
2021-12-10,47243.304688,4712.02002,1784.8
2021-12-13,46737.480469,4668.970215,1788.3
2021-12-14,46612.632813,4634.089844,1772.3
2021-12-15,48896.722656,4709.850098,1764.5
2021-12-16,47665.425781,4668.669922,1798.2
2021-12-17,46202.144531,4620.640137,1804.9
2021-12-20,46880.277344,4568.02002,1794.6
2021-12-21,48936.613281,4649.22998,1788.7
2021-12-22,48628.511719,4696.560059,1802.2
2021-12-23,50784.539063,4725.790039,1811.7
2021-12-27,50640.417969,4791.189941,1808.8
2021-12-28,47588.855469,4786.350098,1810.9
2021-12-29,46444.710938,4793.060059,1805.8
2021-12-30,47178.125,4778.72998,1814.1
2021-12-31,46306.445313,4766.180176,1828.6
2022-01-03,46458.117188,4796.560059,1800.1
2022-01-04,45897.574219,4793.540039,1814.6
2022-01-05,43569.003906,4700.580078,1825.1
2022-01-06,43160.929688,4696.049805,1789.2
2022-01-07,41557.902344,4677.029785,1797.4
2022-01-10,41821.261719,4670.290039,1798.8
2022-01-11,42735.855469,4713.069824,1818.5
2022-01-12,43949.101563,4726.350098,1827.3
2022-01-13,42591.570313,4659.029785,1821.4
2022-01-14,43099.699219,4662.850098,1816.5
2022-01-18,42375.632813,4577.109863,1812.4
2022-01-19,41744.328125,4532.759766,1845.5
2022-01-20,40680.417969,4482.72998,1844.9
2022-01-21,36457.316406,4397.939941,1834.1
2022-01-24,36654.328125,4410.129883,1844.2
2022-01-25,36954.003906,4356.450195,1855.0
2022-01-26,36852.121094,4349.930176,1832.0
2022-01-27,37138.234375,4326.509766,1795.0
2022-01-28,37784.332031,4431.850098,1786.6
2022-01-31,38483.125,4515.549805,1796.4
2022-02-01,38743.273438,4546.540039,1801.5
2022-02-02,36952.984375,4589.379883,1810.3
2022-02-03,37154.601563,4477.439941,1804.1
2022-02-04,41500.875,4500.529785,1807.8
2022-02-07,43840.285156,4483.870117,1821.8
2022-02-08,44118.445313,4521.540039,1827.9
2022-02-09,44338.796875,4587.180176,1836.6
2022-02-10,43565.113281,4504.080078,1837.4
2022-02-11,42407.9375,4418.640137,1842.1
2022-02-14,42586.917969,4401.669922,1869.4
2022-02-15,44575.203125,4471.069824,1856.2
2022-02-16,43961.859375,4475.009766,1871.5
2022-02-17,40538.011719,4380.259766,1902.0
2022-02-18,40030.976563,4348.870117,1899.8
2022-02-22,38286.027344,4304.759766,1907.4
2022-02-23,37296.570313,4225.5,1910.4
2022-02-24,38332.609375,4288.700195,1926.3
2022-02-25,39214.21875,4384.649902,1887.6
2022-02-28,43193.234375,4373.939941,1900.7
2022-03-01,44354.636719,4306.259766,1943.8
2022-03-02,43924.117188,4386.540039,1922.3
2022-03-03,42451.789063,4363.490234,1935.9
2022-03-04,39137.605469,4328.870117,1966.6
2022-03-07,38062.039063,4201.089844,1995.9
2022-03-08,38737.269531,4170.700195,2043.3
2022-03-09,41982.925781,4277.879883,1988.2
2022-03-10,39437.460938,4259.52002,2000.4
2022-03-11,38794.972656,4204.310059,1985.0
2022-03-14,39666.753906,4173.109863,1960.8
2022-03-15,39338.785156,4262.450195,1929.7
2022-03-16,41143.929688,4357.859863,1909.2
2022-03-17,40951.378906,4411.669922,1948.2
2022-03-18,41801.15625,4463.120117,1933.9
2022-03-21,41077.996094,4461.180176,1934.8
2022-03-22,42358.808594,4511.609863,1926.7
2022-03-23,42892.957031,4456.240234,1942.6
2022-03-24,43960.933594,4520.160156,1967.7
2022-03-25,44348.730469,4543.060059,1959.8
2022-03-28,47128.003906,4575.52002,1944.7
2022-03-29,47465.730469,4631.600098,1918.0
2022-03-30,47062.664063,4602.450195,1939.0
2022-03-31,45538.675781,4530.410156,1954.0
2022-04-01,46281.644531,4545.859863,1923.7
